Date,Opp,points,pitcher,code,Dec_1,DR_1,H_1,ER_1,BB_1,SO_1,HR_1,HBP_1,FIP_1,Outs_1,points_1,QS_1,bucket_1,Dec_5,DR_5,H_5,ER_5,BB_5,SO_5,HR_5,HBP_5,FIP_5,Outs_5,points_5,QS_5,bucket_5,Dec_all,DR_all,H_all,ER_all,BB_all,SO_all,HR_all,HBP_all,FIP_all,Outs_all,points_all,QS_all,bucket_all,bucket
2023-06-25,PIT,25,Eury Pérez,perezeu02,0.0,5.0,3.0,0.0,0.0,9.0,0.0,0.0,3.35,18.0,24.0,1.0,20<.<=30,0.6,4.6,3.2,0.2,1.6,5.8,0.2,0.0,4.144,16.2,18.6,0.4,10<.<=20,0.42857142857142855,4.571428571428571,3.2857142857142856,0.7142857142857143,1.7142857142857142,5.428571428571429,0.2857142857142857,0.0,4.47,15.571428571428571,15.857142857142858,0.2857142857142857,10<.<=20,20<.<=30
2023-07-01,ATL,-21,Eury Pérez,perezeu02,1.0,4.0,4.0,0.0,1.0,9.0,0.0,0.0,3.02,18.0,25.0,1.0,20<.<=30,0.6,4.6,3.6,0.2,1.0,7.0,0.2,0.0,3.7700000000000005,16.8,20.6,0.6,20<.<=30,0.5,4.5,3.375,0.625,1.625,5.875,0.25,0.0,4.28875,15.875,17.0,0.375,10<.<=20,.<=-10
2023-07-06,STL,14,Eury Pérez,perezeu02,-1.0,5.0,7.0,6.0,0.0,0.0,2.0,0.0,3.57,1.0,-21.0,0.0,.<=-10,0.2,4.6,4.2,1.4,0.8,6.0,0.6,0.0,3.632,14.0,12.8,0.6,10<.<=20,0.3333333333333333,4.555555555555555,3.7777777777777777,1.2222222222222223,1.4444444444444444,5.222222222222222,0.4444444444444444,0.0,4.20888888888889,14.222222222222221,12.777777777777779,0.3333333333333333,10<.<=20,10<.<=20
2023-08-13,NYY,2,Eury Pérez,perezeu02,-1.0,4.0,3.0,1.0,2.0,7.0,1.0,1.0,3.69,18.0,14.0,1.0,10<.<=20,0.0,4.4,3.8,1.4,0.8,6.2,0.6,0.2,3.504,14.6,13.2,0.8,10<.<=20,0.2,4.5,3.7,1.2,1.5,5.4,0.5,0.1,4.157,14.6,12.9,0.4,10<.<=20,0<.<=10
2023-08-19,LAD,26,Eury Pérez,perezeu02,0.0,5.0,4.0,4.0,2.0,5.0,1.0,1.0,4.11,12.0,2.0,0.0,0<.<=10,-0.2,4.6,4.2,2.2,1.0,6.0,0.8,0.4,3.5479999999999996,13.4,8.8,0.6,0<.<=10,0.18181818181818182,4.545454545454546,3.727272727272727,1.4545454545454546,1.5454545454545454,5.363636363636363,0.5454545454545454,0.18181818181818182,4.152727272727272,14.363636363636363,11.909090909090908,0.36363636363636365,10<.<=20,20<.<=30
2023-08-26,WSN,21,Eury Pérez,perezeu02,0.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,3.74,18.0,26.0,1.0,20<.<=30,-0.2,4.6,4.0,2.2,1.0,6.2,0.8,0.4,3.6260000000000003,13.4,9.2,0.6,0<.<=10,0.16666666666666666,4.583333333333333,3.5833333333333335,1.3333333333333333,1.4166666666666667,5.75,0.5,0.16666666666666666,4.118333333333333,14.666666666666666,13.083333333333334,0.4166666666666667,10<.<=20,20<.<=30
2023-09-01,WSN,5,Eury Pérez,perezeu02,0.0,6.0,3.0,0.0,1.0,7.0,0.0,0.0,3.55,18.0,21.0,1.0,20<.<=30,-0.4,5.0,3.8,2.2,1.0,5.8,0.8,0.4,3.732,13.4,8.4,0.6,0<.<=10,0.15384615384615385,4.6923076923076925,3.5384615384615383,1.2307692307692308,1.3846153846153846,5.846153846153846,0.46153846153846156,0.15384615384615385,4.0746153846153845,14.923076923076923,13.692307692307692,0.46153846153846156,10<.<=20,0<.<=10
2023-09-08,PHI,8,Eury Pérez,perezeu02,0.0,5.0,5.0,3.0,3.0,5.0,3.0,0.0,4.02,14.0,5.0,0.0,0<.<=10,-0.2,5.0,3.4,1.6,1.6,6.8,1.0,0.4,3.822,16.0,13.6,0.6,10<.<=20,0.14285714285714285,4.714285714285714,3.642857142857143,1.3571428571428572,1.5,5.785714285714286,0.6428571428571429,0.14285714285714285,4.070714285714286,14.857142857142858,13.071428571428571,0.42857142857142855,10<.<=20,0<.<=10
2023-05-19,TBR,17,Adrian Houser,housead01,0.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,3.83,12.0,-1.0,0.0,-10<.<=0,0.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,3.83,12.0,-1.0,0.0,-10<.<=0,0.0,5.0,8.0,3.0,1.0,2.0,1.0,0.0,3.83,12.0,-1.0,0.0,-10<.<=0,10<.<=20
2023-05-24,HOU,19,Adrian Houser,housead01,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,3.26,18.0,17.0,1.0,10<.<=20,0.0,5.0,6.0,1.5,1.0,3.0,0.5,0.0,3.545,15.0,8.0,0.5,0<.<=10,0.0,5.0,6.0,1.5,1.0,3.0,0.5,0.0,3.545,15.0,8.0,0.5,0<.<=10,10<.<=20
2023-05-30,TOR,-13,Adrian Houser,housead01,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,3.11,16.0,19.0,0.0,10<.<=20,0.3333333333333333,4.666666666666667,4.666666666666667,1.0,1.0,3.0,0.3333333333333333,0.0,3.4,15.333333333333334,11.666666666666666,0.3333333333333333,10<.<=20,0.3333333333333333,4.666666666666667,4.666666666666667,1.0,1.0,3.0,0.3333333333333333,0.0,3.4,15.333333333333334,11.666666666666666,0.3333333333333333,10<.<=20,.<=-10
2023-06-04,CIN,18,Adrian Houser,housead01,-1.0,5.0,11.0,6.0,3.0,3.0,0.0,0.0,3.26,13.0,-13.0,0.0,.<=-10,0.0,4.75,6.25,2.25,1.5,3.0,0.25,0.0,3.3649999999999998,14.75,5.5,0.25,0<.<=10,0.0,4.75,6.25,2.25,1.5,3.0,0.25,0.0,3.3649999999999998,14.75,5.5,0.25,0<.<=10,10<.<=20
2023-06-09,OAK,-7,Adrian Houser,housead01,1.0,4.0,6.0,1.0,0.0,2.0,1.0,0.0,3.54,21.0,18.0,1.0,10<.<=20,0.2,4.6,6.2,2.0,1.2,2.8,0.4,0.0,3.4,16.0,8.0,0.4,0<.<=10,0.2,4.6,6.2,2.0,1.2,2.8,0.4,0.0,3.4,16.0,8.0,0.4,0<.<=10,-10<.<=0
2023-06-19,ARI,6,Adrian Houser,housead01,-1.0,4.0,6.0,5.0,4.0,4.0,0.0,0.0,3.62,12.0,-7.0,0.0,-10<.<=0,0.0,4.4,5.8,2.4,1.8,3.2,0.2,0.0,3.3579999999999997,16.0,6.8,0.4,0<.<=10,0.0,4.5,6.166666666666667,2.5,1.6666666666666667,3.0,0.3333333333333333,0.0,3.436666666666667,15.333333333333334,5.5,0.3333333333333333,0<.<=10,0<.<=10
2023-06-23,CLE,2,Adrian Houser,housead01,0.0,9.0,3.0,1.0,2.0,1.0,1.0,0.0,4.02,12.0,6.0,0.0,0<.<=10,0.0,5.2,5.6,2.6,2.0,2.6,0.4,0.0,3.5100000000000002,14.8,4.6,0.2,0<.<=10,0.0,5.142857142857143,5.714285714285714,2.2857142857142856,1.7142857142857142,2.7142857142857144,0.42857142857142855,0.0,3.52,14.857142857142858,5.571428571428571,0.2857142857142857,0<.<=10,0<.<=10
2023-06-29,NYM,14,Adrian Houser,housead01,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.95,3.0,2.0,0.0,0<.<=10,-0.2,5.0,5.6,2.6,1.8,2.2,0.4,0.0,3.678,12.2,1.2,0.2,0<.<=10,0.0,4.875,5.25,2.0,1.5,2.5,0.375,0.0,3.5737499999999995,13.375,5.125,0.25,0<.<=10,10<.<=20
2023-07-05,CHC,7,Adrian Houser,housead01,1.0,5.0,7.0,2.0,1.0,5.0,2.0,0.0,4.27,18.0,14.0,1.0,10<.<=20,0.2,5.0,4.8,1.8,1.4,2.6,0.8,0.0,3.88,13.2,6.6,0.4,0<.<=10,0.1111111111111111,4.888888888888889,5.444444444444445,2.0,1.4444444444444444,2.7777777777777777,0.5555555555555556,0.0,3.651111111111111,13.88888888888889,6.111111111111111,0.3333333333333333,0<.<=10,0<.<=10
2023-07-16,CIN,8,Adrian Houser,housead01,0.0,5.0,6.0,1.0,3.0,4.0,0.0,1.0,4.25,15.0,7.0,0.0,0<.<=10,0.0,5.2,4.8,1.8,2.0,3.0,0.6,0.2,4.022,12.0,4.4,0.2,0<.<=10,0.1,4.9,5.5,1.9,1.6,2.9,0.5,0.1,3.711,14.0,6.2,0.3,0<.<=10,0<.<=10
2023-07-22,ATL,14,Adrian Houser,housead01,0.0,10.0,6.0,3.0,2.0,5.0,1.0,0.0,4.31,17.0,8.0,0.0,0<.<=10,0.2,6.4,4.8,1.4,1.6,3.2,0.8,0.2,4.159999999999999,13.0,7.4,0.2,0<.<=10,0.09090909090909091,5.363636363636363,5.545454545454546,2.0,1.6363636363636365,3.090909090909091,0.5454545454545454,0.09090909090909091,3.7654545454545456,14.272727272727273,6.363636363636363,0.2727272727272727,0<.<=10,10<.<=20
2023-07-28,ATL,-10,Adrian Houser,housead01,0.0,5.0,6.0,3.0,2.0,10.0,1.0,0.0,4.19,18.0,14.0,1.0,10<.<=20,0.2,5.6,5.4,1.8,1.6,5.0,0.8,0.2,4.194,14.2,9.0,0.4,0<.<=10,0.08333333333333333,5.333333333333333,5.583333333333333,2.0833333333333335,1.6666666666666667,3.6666666666666665,0.5833333333333334,0.08333333333333333,3.8008333333333333,14.583333333333334,7.0,0.3333333333333333,0<.<=10,.<=-10
2023-08-03,PIT,18,Adrian Houser,housead01,-1.0,5.0,8.0,6.0,2.0,3.0,1.0,0.0,4.33,12.0,-10.0,0.0,.<=-10,0.0,6.0,6.6,3.0,2.0,5.4,1.0,0.2,4.2700000000000005,16.0,6.6,0.4,0<.<=10,0.0,5.3076923076923075,5.769230769230769,2.3846153846153846,1.6923076923076923,3.6153846153846154,0.6153846153846154,0.07692307692307693,3.8415384615384616,14.384615384615385,5.6923076923076925,0.3076923076923077,0<.<=10,10<.<=20
2023-08-09,COL,6,Adrian Houser,housead01,1.0,5.0,4.0,1.0,2.0,5.0,0.0,0.0,4.19,18.0,18.0,1.0,10<.<=20,0.0,6.0,6.0,2.8,2.2,5.4,0.6,0.2,4.254,16.0,7.4,0.4,0<.<=10,0.07142857142857142,5.285714285714286,5.642857142857143,2.2857142857142856,1.7142857142857142,3.7142857142857144,0.5714285714285714,0.07142857142857142,3.866428571428571,14.642857142857142,6.571428571428571,0.35714285714285715,0<.<=10,0<.<=10
2023-08-15,LAD,8,Adrian Houser,housead01,0.0,5.0,5.0,4.0,1.0,5.0,1.0,0.0,4.21,15.0,6.0,0.0,0<.<=10,0.0,6.0,5.8,3.4,1.8,5.6,0.8,0.0,4.246,16.0,7.2,0.4,0<.<=10,0.06666666666666667,5.266666666666667,5.6,2.4,1.6666666666666667,3.8,0.6,0.06666666666666667,3.889333333333333,14.666666666666666,6.533333333333333,0.3333333333333333,0<.<=10,0<.<=10
2023-08-20,TEX,16,Adrian Houser,housead01,-1.0,5.0,5.0,3.0,0.0,6.0,0.0,0.0,4.0,16.0,8.0,0.0,0<.<=10,-0.2,5.0,5.6,3.4,1.4,5.8,0.6,0.0,4.184,15.8,7.2,0.4,0<.<=10,0.0,5.25,5.5625,2.4375,1.5625,3.9375,0.5625,0.0625,3.89625,14.75,6.625,0.3125,0<.<=10,10<.<=20
2023-08-27,SDP,-5,Adrian Houser,housead01,1.0,4.0,6.0,1.0,1.0,7.0,1.0,0.0,3.98,15.0,16.0,0.0,10<.<=20,0.0,4.8,5.6,3.0,1.2,5.2,0.6,0.0,4.142,15.2,7.6,0.2,0<.<=10,0.058823529411764705,5.176470588235294,5.588235294117647,2.3529411764705883,1.5294117647058822,4.117647058823529,0.5882352941176471,0.058823529411764705,3.901176470588236,14.764705882352942,7.176470588235294,0.29411764705882354,0<.<=10,-10<.<=0
2023-04-11,MIL,10,Merrill Kelly,kellyme01,-1.0,5.0,6.0,2.0,4.0,4.0,0.0,0.0,4.11,17.0,4.0,0.0,0<.<=10,-1.0,5.0,6.0,2.0,4.0,4.0,0.0,0.0,4.11,17.0,4.0,0.0,0<.<=10,-1.0,5.0,6.0,2.0,4.0,4.0,0.0,0.0,4.11,17.0,4.0,0.0,0<.<=10,0<.<=10
2023-04-17,STL,16,Merrill Kelly,kellyme01,-1.0,4.0,1.0,3.0,4.0,7.0,1.0,1.0,4.69,18.0,10.0,1.0,0<.<=10,-1.0,4.5,3.5,2.5,4.0,5.5,0.5,0.5,4.4,17.5,7.0,0.5,0<.<=10,-1.0,4.5,3.5,2.5,4.0,5.5,0.5,0.5,4.4,17.5,7.0,0.5,0<.<=10,10<.<=20
2023-04-22,SDP,3,Merrill Kelly,kellyme01,1.0,5.0,5.0,1.0,0.0,3.0,0.0,1.0,4.15,18.0,16.0,1.0,10<.<=20,-0.3333333333333333,4.666666666666667,4.0,2.0,2.6666666666666665,4.666666666666667,0.3333333333333333,0.6666666666666666,4.316666666666667,17.666666666666668,10.0,0.6666666666666666,0<.<=10,-0.3333333333333333,4.666666666666667,4.0,2.0,2.6666666666666665,4.666666666666667,0.3333333333333333,0.6666666666666666,4.316666666666667,17.666666666666668,10.0,0.6666666666666666,0<.<=10,0<.<=10
2023-04-28,COL,17,Merrill Kelly,kellyme01,-1.0,4.0,3.0,4.0,5.0,7.0,1.0,0.0,4.51,15.0,3.0,0.0,0<.<=10,-0.5,4.5,3.75,2.5,3.25,5.25,0.5,0.5,4.365,17.0,8.25,0.5,0<.<=10,-0.5,4.5,3.75,2.5,3.25,5.25,0.5,0.5,4.365,17.0,8.25,0.5,0<.<=10,10<.<=20
2023-05-05,WSN,27,Merrill Kelly,kellyme01,1.0,5.0,6.0,1.0,1.0,5.0,0.0,0.0,4.06,18.0,17.0,1.0,10<.<=20,-0.2,4.6,4.2,2.2,2.8,5.2,0.4,0.4,4.304,17.2,10.0,0.6,0<.<=10,-0.2,4.6,4.2,2.2,2.8,5.2,0.4,0.4,4.304,17.2,10.0,0.6,0<.<=10,20<.<=30
2023-05-10,MIA,11,Merrill Kelly,kellyme01,1.0,6.0,4.0,1.0,1.0,10.0,1.0,0.0,3.82,21.0,27.0,1.0,20<.<=30,0.2,4.8,3.8,2.0,2.2,6.4,0.6,0.4,4.246,18.0,14.6,0.8,10<.<=20,0.0,4.833333333333333,4.166666666666667,2.0,2.5,6.0,0.5,0.3333333333333333,4.223333333333334,17.833333333333332,12.833333333333334,0.6666666666666666,10<.<=20,10<.<=20
2023-05-15,OAK,26,Merrill Kelly,kellyme01,0.0,4.0,4.0,4.0,1.0,6.0,1.0,0.0,3.83,18.0,11.0,0.0,10<.<=20,0.4,4.8,4.4,2.2,1.6,6.2,0.6,0.2,4.074,18.0,14.8,0.6,10<.<=20,0.0,4.714285714285714,4.142857142857143,2.2857142857142856,2.2857142857142856,6.0,0.5714285714285714,0.2857142857142857,4.167142857142857,17.857142857142858,12.571428571428571,0.5714285714285714,10<.<=20,20<.<=30
2023-05-21,PIT,13,Merrill Kelly,kellyme01,1.0,4.0,4.0,1.0,1.0,9.0,1.0,0.0,3.72,21.0,26.0,1.0,20<.<=30,0.4,4.6,4.2,2.2,1.8,7.4,0.8,0.0,3.9879999999999995,18.6,16.8,0.6,10<.<=20,0.125,4.625,4.125,2.125,2.125,6.375,0.625,0.25,4.11125,18.25,14.25,0.625,10<.<=20,10<.<=20
2023-05-28,BOS,24,Merrill Kelly,kellyme01,1.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,3.64,15.0,13.0,0.0,10<.<=20,0.8,4.8,4.2,1.8,1.2,6.8,0.6,0.0,3.814,18.6,18.8,0.6,10<.<=20,0.2222222222222222,4.666666666666667,4.0,2.111111111111111,2.111111111111111,6.111111111111111,0.5555555555555556,0.2222222222222222,4.058888888888889,17.88888888888889,14.11111111111111,0.5555555555555556,10<.<=20,20<.<=30
2023-06-02,ATL,20,Merrill Kelly,kellyme01,1.0,6.0,4.0,1.0,2.0,10.0,0.0,0.0,3.38,19.0,24.0,1.0,20<.<=30,0.8,5.0,3.8,1.8,1.4,7.8,0.6,0.0,3.678,18.8,20.2,0.6,20<.<=30,0.3,4.8,4.0,2.0,2.1,6.5,0.5,0.2,3.9910000000000005,18.0,15.1,0.6,10<.<=20,10<.<=20
2023-06-09,DET,12,Merrill Kelly,kellyme01,1.0,4.0,5.0,2.0,3.0,8.0,2.0,0.0,3.64,21.0,20.0,1.0,10<.<=20,0.8,4.6,4.0,2.0,1.8,7.4,0.8,0.0,3.6420000000000003,18.8,18.8,0.6,10<.<=20,0.36363636363636365,4.7272727272727275,4.090909090909091,2.0,2.1818181818181817,6.636363636363637,0.6363636363636364,0.18181818181818182,3.9590909090909094,18.272727272727273,15.545454545454545,0.6363636363636364,10<.<=20,10<.<=20
2023-06-14,PHI,12,Merrill Kelly,kellyme01,1.0,6.0,7.0,3.0,2.0,5.0,1.0,0.0,3.72,19.0,12.0,1.0,10<.<=20,1.0,5.0,4.6,1.8,2.0,7.2,0.8,0.0,3.62,19.0,19.0,0.8,10<.<=20,0.4166666666666667,4.833333333333333,4.333333333333333,2.0833333333333335,2.1666666666666665,6.5,0.6666666666666666,0.16666666666666666,3.939166666666667,18.333333333333332,15.25,0.6666666666666666,10<.<=20,10<.<=20
2023-06-19,MIL,25,Merrill Kelly,kellyme01,0.0,4.0,3.0,3.0,4.0,7.0,1.0,0.0,3.82,18.0,12.0,1.0,10<.<=20,0.8,5.0,4.4,2.2,2.6,6.8,0.8,0.0,3.6399999999999997,18.4,16.2,0.8,10<.<=20,0.38461538461538464,4.769230769230769,4.230769230769231,2.1538461538461537,2.3076923076923075,6.538461538461538,0.6923076923076923,0.15384615384615385,3.93,18.307692307692307,15.0,0.6923076923076923,10<.<=20,20<.<=30
2023-06-24,SFG,-9,Merrill Kelly,kellyme01,1.0,4.0,3.0,1.0,1.0,7.0,0.0,0.0,3.66,21.0,25.0,1.0,20<.<=30,0.8,4.8,4.4,2.0,2.4,7.4,0.8,0.0,3.6439999999999997,19.6,18.6,1.0,10<.<=20,0.42857142857142855,4.714285714285714,4.142857142857143,2.0714285714285716,2.2142857142857144,6.571428571428571,0.6428571428571429,0.14285714285714285,3.9107142857142856,18.5,15.714285714285714,0.7142857142857143,10<.<=20,-10<.<=0
2023-07-30,SEA,3,Merrill Kelly,kellyme01,-1.0,4.0,10.0,5.0,2.0,2.0,1.0,1.0,3.83,15.0,-9.0,0.0,-10<.<=0,0.4,4.4,5.6,2.8,2.4,5.8,1.0,0.2,3.7340000000000004,18.8,12.0,0.8,10<.<=20,0.3333333333333333,4.666666666666667,4.533333333333333,2.2666666666666666,2.2,6.266666666666667,0.6666666666666666,0.2,3.905333333333333,18.266666666666666,14.066666666666666,0.6666666666666666,10<.<=20,0<.<=10
2023-08-04,MIN,15,Merrill Kelly,kellyme01,-1.0,4.0,7.0,3.0,2.0,6.0,1.0,0.0,3.79,15.0,3.0,0.0,0<.<=10,0.0,4.4,6.0,3.0,2.2,5.4,0.8,0.2,3.7640000000000002,17.6,8.6,0.6,0<.<=10,0.25,4.625,4.6875,2.3125,2.1875,6.25,0.6875,0.1875,3.8981250000000003,18.0625,13.375,0.625,10<.<=20,10<.<=20
2023-08-09,LAD,12,Merrill Kelly,kellyme01,0.0,4.0,6.0,2.0,1.0,9.0,2.0,1.0,3.89,18.0,15.0,1.0,10<.<=20,-0.2,4.0,5.8,2.8,2.0,6.2,1.0,0.4,3.7980000000000005,17.4,9.2,0.6,0<.<=10,0.23529411764705882,4.588235294117647,4.764705882352941,2.2941176470588234,2.1176470588235294,6.411764705882353,0.7647058823529411,0.23529411764705882,3.8976470588235297,18.058823529411764,13.470588235294118,0.6470588235294118,10<.<=20,10<.<=20
2023-08-14,COL,19,Merrill Kelly,kellyme01,0.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,3.88,18.0,12.0,1.0,10<.<=20,-0.2,4.0,6.4,2.2,1.6,5.2,0.8,0.4,3.81,17.4,9.2,0.6,0<.<=10,0.2222222222222222,4.555555555555555,4.833333333333333,2.1666666666666665,2.111111111111111,6.166666666666667,0.7222222222222222,0.2222222222222222,3.8966666666666665,18.055555555555557,13.38888888888889,0.6666666666666666,10<.<=20,10<.<=20
2023-08-19,SDP,7,Merrill Kelly,kellyme01,0.0,4.0,5.0,2.0,1.0,11.0,2.0,0.0,3.9,18.0,19.0,1.0,10<.<=20,-0.4,4.0,6.8,2.4,1.6,6.0,1.2,0.4,3.8579999999999997,16.8,8.0,0.6,0<.<=10,0.21052631578947367,4.526315789473684,4.842105263157895,2.1578947368421053,2.0526315789473686,6.421052631578948,0.7894736842105263,0.21052631578947367,3.896842105263158,18.05263157894737,13.68421052631579,0.6842105263157895,10<.<=20,0<.<=10
2023-08-24,CIN,32,Merrill Kelly,kellyme01,1.0,4.0,5.0,3.0,4.0,3.0,2.0,0.0,4.12,16.0,7.0,0.0,0<.<=10,0.0,4.0,5.8,2.0,2.0,6.2,1.4,0.2,3.9159999999999995,17.0,11.2,0.6,10<.<=20,0.25,4.5,4.85,2.2,2.15,6.25,0.85,0.2,3.9080000000000004,17.95,13.35,0.65,10<.<=20,20<.<=30
2023-08-29,LAD,-16,Merrill Kelly,kellyme01,0.0,4.0,1.0,0.0,0.0,12.0,0.0,0.0,3.9,21.0,32.0,1.0,30<.,0.2,4.0,4.6,1.4,1.6,7.4,1.2,0.2,3.9379999999999997,18.2,17.0,0.8,10<.<=20,0.23809523809523808,4.476190476190476,4.666666666666667,2.0952380952380953,2.0476190476190474,6.523809523809524,0.8095238095238095,0.19047619047619047,3.907619047619048,18.095238095238095,14.238095238095237,0.6666666666666666,10<.<=20,.<=-10
2023-09-04,COL,29,Merrill Kelly,kellyme01,-1.0,4.0,12.0,7.0,3.0,1.0,0.0,0.0,3.93,15.0,-16.0,0.0,.<=-10,0.0,4.0,5.8,2.4,2.0,5.8,0.8,0.0,3.946,17.6,10.8,0.6,10<.<=20,0.18181818181818182,4.454545454545454,5.0,2.3181818181818183,2.090909090909091,6.2727272727272725,0.7727272727272727,0.18181818181818182,3.9086363636363646,17.954545454545453,12.863636363636363,0.6363636363636364,10<.<=20,20<.<=30
2023-09-09,CHC,12,Merrill Kelly,kellyme01,1.0,5.0,4.0,1.0,1.0,12.0,0.0,0.0,3.76,21.0,29.0,1.0,20<.<=30,0.2,4.2,5.4,2.6,1.8,7.8,0.8,0.0,3.9219999999999997,18.2,14.2,0.6,10<.<=20,0.21739130434782608,4.478260869565218,4.956521739130435,2.260869565217391,2.0434782608695654,6.521739130434782,0.7391304347826086,0.17391304347826086,3.9021739130434794,18.08695652173913,13.565217391304348,0.6521739130434783,10<.<=20,10<.<=20
2023-04-14,OAK,2,Kodai Senga,sengako01,1.0,5.0,3.0,1.0,3.0,6.0,1.0,0.0,3.52,18.0,19.0,1.0,10<.<=20,1.0,5.0,3.0,1.0,3.0,6.0,1.0,0.0,3.52,18.0,19.0,1.0,10<.<=20,1.0,5.0,3.0,1.0,3.0,6.0,1.0,0.0,3.52,18.0,19.0,1.0,10<.<=20,0<.<=10
2023-04-20,SFG,5,Kodai Senga,sengako01,0.0,5.0,7.0,4.0,4.0,7.0,2.0,0.0,4.94,14.0,2.0,0.0,0<.<=10,0.5,5.0,5.0,2.5,3.5,6.5,1.5,0.0,4.23,16.0,10.5,0.5,10<.<=20,0.5,5.0,5.0,2.5,3.5,6.5,1.5,0.0,4.23,16.0,10.5,0.5,10<.<=20,0<.<=10
2023-04-26,WSN,6,Kodai Senga,sengako01,1.0,5.0,5.0,4.0,4.0,4.0,2.0,0.0,5.97,15.0,5.0,0.0,0<.<=10,0.6666666666666666,5.0,5.0,3.0,3.6666666666666665,5.666666666666667,1.6666666666666667,0.0,4.81,15.666666666666666,8.666666666666666,0.3333333333333333,0<.<=10,0.6666666666666666,5.0,5.0,3.0,3.6666666666666665,5.666666666666667,1.6666666666666667,0.0,4.81,15.666666666666666,8.666666666666666,0.3333333333333333,0<.<=10,0<.<=10
2023-05-05,COL,19,Kodai Senga,sengako01,-1.0,5.0,5.0,2.0,4.0,7.0,0.0,0.0,5.37,15.0,6.0,0.0,0<.<=10,0.25,5.0,5.0,2.75,3.75,6.0,1.25,0.0,4.95,15.5,8.0,0.25,0<.<=10,0.25,5.0,5.0,2.75,3.75,6.0,1.25,0.0,4.95,15.5,8.0,0.25,0<.<=10,10<.<=20
2023-05-11,CIN,0,Kodai Senga,sengako01,1.0,8.0,2.0,0.0,4.0,4.0,0.0,0.0,5.1,18.0,19.0,1.0,10<.<=20,0.4,5.6,4.4,2.2,3.8,5.6,1.0,0.0,4.9799999999999995,16.0,10.2,0.4,10<.<=20,0.4,5.6,4.4,2.2,3.8,5.6,1.0,0.0,4.9799999999999995,16.0,10.2,0.4,10<.<=20,-10<.<=0
2023-05-17,TBR,22,Kodai Senga,sengako01,-1.0,5.0,8.0,5.0,1.0,7.0,1.0,0.0,4.91,15.0,0.0,0.0,-10<.<=0,0.0,5.6,5.4,3.0,3.4,5.8,1.0,0.0,5.258000000000001,15.4,6.4,0.2,0<.<=10,0.16666666666666666,5.5,5.0,2.6666666666666665,3.3333333333333335,5.833333333333333,1.0,0.0,4.968333333333333,15.833333333333334,8.5,0.3333333333333333,0<.<=10,20<.<=30
2023-05-24,CHC,1,Kodai Senga,sengako01,0.0,5.0,3.0,1.0,3.0,12.0,0.0,0.0,4.33,18.0,22.0,1.0,20<.<=30,0.0,5.6,4.6,2.4,3.2,6.8,0.6,0.0,5.136,16.2,10.4,0.4,10<.<=20,0.14285714285714285,5.428571428571429,4.714285714285714,2.4285714285714284,3.2857142857142856,6.714285714285714,0.8571428571428571,0.0,4.877142857142857,16.142857142857142,10.428571428571429,0.42857142857142855,10<.<=20,0<.<=10
2023-05-30,PHI,32,Kodai Senga,sengako01,-1.0,6.0,6.0,3.0,5.0,6.0,0.0,0.0,4.28,15.0,1.0,0.0,0<.<=10,-0.4,5.8,4.8,2.2,3.4,7.2,0.2,0.0,4.798,16.2,9.6,0.4,0<.<=10,0.0,5.5,4.875,2.5,3.5,6.625,0.75,0.0,4.8025,16.0,9.25,0.375,0<.<=10,20<.<=30
2023-06-04,TOR,-4,Kodai Senga,sengako01,1.0,5.0,1.0,0.0,0.0,9.0,0.0,0.0,3.82,21.0,32.0,1.0,30<.,0.0,5.8,4.0,1.8,2.6,7.6,0.2,0.0,4.488,17.4,14.8,0.6,10<.<=20,0.1111111111111111,5.444444444444445,4.444444444444445,2.2222222222222223,3.111111111111111,6.888888888888889,0.6666666666666666,0.0,4.693333333333333,16.555555555555557,11.777777777777779,0.4444444444444444,10<.<=20,-10<.<=0
2023-06-10,PIT,24,Kodai Senga,sengako01,0.0,4.0,4.0,3.0,5.0,3.0,1.0,0.0,4.18,8.0,-4.0,0.0,-10<.<=0,-0.2,5.0,4.4,2.4,2.8,7.4,0.4,0.0,4.304,15.4,10.2,0.4,10<.<=20,0.1,5.3,4.4,2.3,3.3,6.5,0.7,0.0,4.642,15.7,10.2,0.4,10<.<=20,20<.<=30
2023-06-17,STL,10,Kodai Senga,sengako01,1.0,5.0,2.0,0.0,4.0,6.0,0.0,0.0,4.08,21.0,24.0,1.0,20<.<=30,0.2,5.0,3.2,1.4,3.4,7.2,0.2,0.0,4.138,16.6,15.0,0.6,10<.<=20,0.18181818181818182,5.2727272727272725,4.181818181818182,2.090909090909091,3.3636363636363638,6.454545454545454,0.6363636363636364,0.0,4.590909090909091,16.181818181818183,11.454545454545455,0.45454545454545453,10<.<=20,0<.<=10
